identifier,date_,open_,close_,volume_,MA_5,MA_20
2605,2020-06-23,15.35,15.15,1591778.0,15.329999999999998,14.7
2606,2020-06-23,30.9,30.9,1680340.0,30.970000000000006,30.622499999999995
2607,2020-06-23,13.7,13.55,1414885.0,13.41,13.147499999999999
2608,2020-06-23,40.75,40.7,99345.0,40.620000000000005,41.045
2609,2020-06-23,6.61,6.59,1357583.0,6.576000000000002,6.622
2610,2020-06-23,8.17,8.23,7227816.0,8.336,8.4695
2611,2020-06-23,6.83,6.82,173230.0,6.848000000000001,6.4735
2612,2020-06-23,26.1,25.7,226173.0,26.080000000000005,25.0725
2613,2020-06-23,13.8,13.85,102207.0,13.66,13.530000000000001
2614,2020-06-23,16.15,15.9,2951647.0,16.270000000000003,15.982500000000002
2615,2020-06-23,16.55,16.6,2264966.0,16.52,16.5325
2616,2020-06-23,31.1,31.1,1234376.0,31.040000000000003,30.889999999999997
2617,2020-06-23,16.85,16.65,511227.0,16.68,16.369999999999997
2618,2020-06-23,11.35,11.25,10217180.0,11.43,11.53
2630,2020-06-23,16.6,16.7,16148.0,16.57,16.4175
2633,2020-06-23,36.15,36.55,7414999.0,36.9,38.0025
2634,2020-06-23,30.1,30.35,6901649.0,29.65,29.567500000000003
2636,2020-06-23,27.5,27.5,1093011.0,27.439999999999998,26.380000000000003
2642,2020-06-23,34.95,34.9,434700.0,35.38000000000001,35.802499999999995
2701,2020-06-23,12.4,12.45,18537.0,12.35,12.2775
2702,2020-06-23,18.1,17.9,271934.0,18.260000000000005,19.490000000000002
2704,2020-06-23,28.1,28.05,132353.0,28.080000000000002,28.535000000000004
2705,2020-06-23,15.6,15.6,434599.0,15.52,15.757500000000002
2706,2020-06-23,14.7,14.35,142016.0,14.130000000000004,13.975
2707,2020-06-23,150.0,148.0,663400.0,152.1,154.525
2712,2020-06-23,48.2,48.95,13150.0,49.980000000000004,51.330000000000005
2722,2020-06-23,36.1,34.6,282738.0,35.34000000000001,35.405
2723,2020-06-23,104.5,103.0,540995.0,106.29999999999998,112.65
2727,2020-06-23,79.2,79.2,381133.0,79.34,79.06
2731,2020-06-23,78.7,78.5,251100.0,78.94,79.45
2739,2020-06-23,26.45,26.45,212337.0,26.49,25.972500000000004
2748,2020-06-23,51.4001,51.2,64400.0,52.040000000000006,53.08250499999999
2801,2020-06-23,19.4,19.55,5621007.76,19.73,19.6
2809,2020-06-23,39.05,37.5,16569387.0,38.17,35.22
2812,2020-06-23,11.85,11.75,5672533.33,11.86006,11.75253
2816,2020-06-23,19.75,19.65,56967.75,19.59,19.5975
2820,2020-06-23,15.45,15.45,1380090.0,15.390000000000004,14.992499999999998
2823,2020-06-23,22.05,21.95,7604787.8,22.12,21.7625
2832,2020-06-23,19.8,19.75,83718.0,19.73,20.0575
2834,2020-06-23,11.0,10.9,20331863.94,10.95,10.9575
2836,2020-06-23,9.89,9.87,576716.0,9.824000000000002,9.7105
2838,2020-06-23,11.25,11.25,2390312.61,11.22,11.065
2841,2020-06-23,7.3,7.13,8922403.0,7.19,6.808
2845,2020-06-23,11.15,11.15,1802743.59,11.129999999999999,10.989999999999998
2849,2020-06-23,14.4,14.4,115100.0,14.45,14.4875
2903,2020-06-23,24.95,25.3,708918.0,24.86,24.877499999999998
2850,2020-06-23,36.2,35.85,273335.0,35.97,35.89
2851,2020-06-23,18.9,18.8,205347.0,19.009999999999998,19.305
2852,2020-06-23,14.15,14.0,110177.0,14.1,14.064999999999998
2855,2020-06-23,13.85,13.85,1255529.22,13.85,13.647500000000003
2867,2020-06-23,10.1,10.05,5203181.56,10.054000000000002,9.809000000000001
2880,2020-06-23,19.95,19.9,9865738.4,19.939999999999998,19.942500000000003
2881,2020-06-23,43.95,44.0,11265970.0,43.91,43.4525
2881A,2020-06-23,65.3,65.7,34616.0,65.68,65.33000000000001
2882,2020-06-23,42.35,42.3,19544650.0,42.18,41.272499999999994
2883,2020-06-23,9.34,9.33,18575070.0,9.360000000000001,9.281
2884,2020-06-23,27.8,27.95,20314004.11,27.939999999999998,27.692500000000003
2885,2020-06-23,18.2,18.2,44023083.74,18.32,17.665
2886,2020-06-23,31.15,31.15,16587439.0,31.45,31.284999999999997
2887,2020-06-23,13.45,13.5,19210828.06,13.440000000000001,13.305000000000001
2888,2020-06-23,8.65,8.66,30821641.0,8.656,8.6
2889,2020-06-23,11.8,11.85,3353518.11,11.8,11.717500000000001
2890,2020-06-23,11.05,11.05,24886230.0,11.139999999999999,11.692499999999999
2891,2020-06-23,20.3,20.4,19184740.0,20.330000000000002,20.407500000000002
2892,2020-06-23,22.7,22.75,17650687.94,22.69,22.8725
2897,2020-06-23,7.28,7.26,795072.84,7.286000000000001,7.1935
2901,2020-06-23,24.55,24.5,39270.0,24.25,23.5825
50,2020-06-23,89.6,89.45,8664889.0,89.14,87.58
51,2020-06-23,36.96,36.8,25197.0,36.72,35.829
0052,2020-06-23,69.8,69.3,143900.0,68.72,67.0575
0053,2020-06-23,41.65,41.5,27109.0,41.238,40.358999999999995
0054,2020-06-23,24.66,24.71,20000.0,24.637999999999998,24.0945
0055,2020-06-23,18.0,17.78,41459.0,17.877999999999997,17.726999999999997
0056,2020-06-23,28.51,28.54,8516307.0,28.546000000000003,28.408499999999997
0057,2020-06-23,59.3,59.25,21000.0,58.910000000000004,57.94
0061,2020-06-23,18.2,18.16,383262.0,17.916,17.6325
006203,2020-06-23,42.07,42.24,4000.0,41.922000000000004,41.263999999999996
006204,2020-06-23,58.3,58.3,1018.0,57.879999999999995,56.942499999999995
006205,2020-06-23,29.74,29.73,2474000.0,29.402000000000005,29.160500000000003
006206,2020-06-23,30.88,30.75,1020699.0,30.516,30.463
006207,2020-06-23,23.64,23.68,684737.0,23.256,22.961000000000002
006208,2020-06-23,51.4,51.2,857061.0,50.98,50.0295
00625K,2020-06-23,29.74,29.73,2478232.0,11.584,15.847
