identifier,date_,open_,close_
00637L,2020-11-20,24.82,24.65
00638R,2020-11-20,8.61,8.6
00639,2020-11-20,15.75,15.79
00640L,2020-11-20,22.34,22.41
00641R,2020-11-20,12.45,12.41
00642U,2020-11-20,7.57,7.58
00643,2020-11-20,17.84,17.88
00645,2020-11-20,22.55,22.55
00646,2020-11-20,31.05,31.11
00647L,2020-11-20,45.34,45.65
00648R,2020-11-20,8.89,8.86
00650L,2020-11-20,26.13,26.14
00651R,2020-11-20,7.83,7.75
00652,2020-11-20,22.52,22.42
00653L,2020-11-20,27.96,27.93
00654R,2020-11-20,11.36,11.32
00655L,2020-11-20,47.1,47.01
00656R,2020-11-20,7.85,7.88
00657,2020-11-20,31.63,31.65
2903,2020-11-20,24.5,24.65
2904,2020-11-20,25.25,25.2
2905,2020-11-20,21.0,20.75
2906,2020-11-20,14.9,14.85
2908,2020-11-20,26.95,26.8
2910,2020-11-20,35.5,35.5
2911,2020-11-20,6.6,6.56
2912,2020-11-20,271.0,272.0
2913,2020-11-20,17.1,17.0
2915,2020-11-20,69.2,68.8
2923,2020-11-20,25.1,25.3
2929,2020-11-20,34.05,33.25
2936,2020-11-20,22.3,22.3
2939,2020-11-20,71.0,63.9
3002,2020-11-20,12.45,12.35
3003,2020-11-20,42.05,42.6
3004,2020-11-20,54.7,54.5
3005,2020-11-20,48.15,47.95
3006,2020-11-20,43.35,46.65
3008,2020-11-20,3530.0,3460.0
3010,2020-11-20,74.9,73.4
3011,2020-11-20,6.23,6.23
3013,2020-11-20,13.0,13.0
3014,2020-11-20,70.8,71.5
3015,2020-11-20,37.2,37.8
3016,2020-11-20,61.5,64.4
3017,2020-11-20,77.0,76.5
3018,2020-11-20,18.95,18.9
3019,2020-11-20,69.6,70.0
3021,2020-11-20,14.65,14.3
3022,2020-11-20,46.95,47.5
3023,2020-11-20,192.0,191.5
3024,2020-11-20,11.8,11.8
3025,2020-11-20,24.7,25.4
3026,2020-11-20,111.5,112.0
3027,2020-11-20,19.65,19.95
3028,2020-11-20,21.45,21.35
3029,2020-11-20,38.8,38.55
3030,2020-11-20,56.1,56.5
3031,2020-11-20,14.25,14.3
3032,2020-11-20,46.05,45.75
3033,2020-11-20,18.9,19.05
3034,2020-11-20,298.0,301.5
3035,2020-11-20,45.05,46.05
3036,2020-11-20,39.2,39.2
3037,2020-11-20,74.9,75.7
3038,2020-11-20,18.1,18.5
3040,2020-11-20,37.8,37.85
3041,2020-11-20,33.95,34.25
3042,2020-11-20,78.7,78.1
3043,2020-11-20,6.25,6.08
3044,2020-11-20,119.0,117.5
3045,2020-11-20,99.7,99.3
3046,2020-11-20,14.1,14.35
3047,2020-11-20,14.45,14.45
3048,2020-11-20,20.9,21.6
3049,2020-11-20,10.35,10.6
3050,2020-11-20,13.4,13.25
3051,2020-11-20,5.03,5.0
3052,2020-11-20,12.05,11.95
3054,2020-11-20,23.0,23.25
3055,2020-11-20,33.15,34.25
3056,2020-11-20,40.0,38.95
3057,2020-11-20,10.15,10.15
3058,2020-11-20,7.95,8.0
3059,2020-11-20,26.7,26.75
3060,2020-11-20,13.95,14.1
3062,2020-11-20,15.1,15.1
3090,2020-11-20,47.0,48.55
3094,2020-11-20,21.25,21.85
3130,2020-11-20,154.5,155.0
3149,2020-11-20,16.5,15.8
3164,2020-11-20,22.6,22.75
3167,2020-11-20,44.1,44.35
3189,2020-11-20,76.1,75.2
3209,2020-11-20,22.45,22.45
3229,2020-11-20,6.65,6.65
3231,2020-11-20,29.9,30.05
3257,2020-11-20,72.8,74.2
3266,2020-11-20,14.7,14.7
3296,2020-11-20,13.45,13.6
3305,2020-11-20,25.3,25.6
3308,2020-11-20,6.65,6.6
3311,2020-11-20,30.05,30.1
3312,2020-11-20,14.1,14.1
3321,2020-11-20,15.5,15.6
3338,2020-11-20,69.3,68.4
3346,2020-11-20,40.35,39.8
3356,2020-11-20,27.2,26.95
3376,2020-11-20,147.0,146.0
3380,2020-11-20,28.05,28.35
3383,2020-11-20,4.0,3.93
3406,2020-11-20,604.0,593.0
3413,2020-11-20,205.0,207.0
3416,2020-11-20,71.9,71.3
3419,2020-11-20,17.5,17.3
3432,2020-11-20,12.6,12.65
3437,2020-11-20,22.9,22.85
3443,2020-11-20,343.5,339.5
3450,2020-11-20,68.9,69.4
3454,2020-11-20,75.7,76.7
3481,2020-11-20,9.5,9.38
3494,2020-11-20,4.9,4.89
3501,2020-11-20,47.6,47.45
3504,2020-11-20,57.7,58.8
3515,2020-11-20,172.0,170.5
3518,2020-11-20,30.0,30.65
3528,2020-11-20,43.6,43.5
3530,2020-11-20,114.5,116.5
3532,2020-11-20,119.0,124.0
3533,2020-11-20,427.0,430.0
3535,2020-11-20,18.5,19.25
3536,2020-11-20,4.3,4.29
3543,2020-11-20,23.25,23.25
3545,2020-11-20,58.7,59.8
3550,2020-11-20,14.15,14.1
3557,2020-11-20,112.0,107.0
3563,2020-11-20,299.5,301.0
3576,2020-11-20,14.6,14.6
3583,2020-11-20,60.6,60.8
3588,2020-11-20,42.25,43.75
3591,2020-11-20,13.4,13.35
3593,2020-11-20,11.55,12.0
3596,2020-11-20,99.8,99.8
3605,2020-11-20,32.7,31.95
3607,2020-11-20,13.2,13.05
3617,2020-11-20,83.4,82.9
3622,2020-11-20,32.4,30.25
3645,2020-11-20,59.2,59.0
3653,2020-11-20,283.0,280.5
3661,2020-11-20,609.0,631.0
3665,2020-11-20,239.5,242.5
3669,2020-11-20,92.7,91.9
3673,2020-11-20,46.15,46.2
3679,2020-11-20,113.0,115.0
3682,2020-11-20,9.41,9.79
3686,2020-11-20,19.6,19.5
3694,2020-11-20,33.85,33.5
3698,2020-11-20,20.6,20.5
3701,2020-11-20,13.1,13.1
3702,2020-11-20,40.3,40.05
3703,2020-11-20,25.15,25.05
3704,2020-11-20,24.4,24.8
3705,2020-11-20,44.15,44.2
3706,2020-11-20,29.15,29.1
3708,2020-11-20,168.0,160.0
3711,2020-11-20,73.2,72.9
3712,2020-11-20,37.95,37.6
4104,2020-11-20,57.0,57.1
4106,2020-11-20,29.65,29.65
4108,2020-11-20,24.9,24.75
4119,2020-11-20,128.5,130.5
4133,2020-11-20,64.3,62.9
4137,2020-11-20,202.5,202.0
4141,2020-11-20,11.4,11.35
4142,2020-11-20,66.2,64.0
4148,2020-11-20,36.0,36.05
4155,2020-11-20,28.8,28.85
4164,2020-11-20,39.0,38.85
4190,2020-11-20,99.4,99.0
4306,2020-11-20,16.15,16.15
4414,2020-11-20,11.3,11.35
4426,2020-11-20,27.95,28.05
4438,2020-11-20,106.5,106.5
4439,2020-11-20,144.0,141.0
4526,2020-11-20,14.35,14.3
4532,2020-11-20,20.8,20.65
4536,2020-11-20,167.5,168.0
4540,2020-11-20,46.2,45.55
4545,2020-11-20,38.7,36.5
4551,2020-11-20,192.0,191.0
4552,2020-11-20,35.9,35.9
4555,2020-11-20,49.0,48.5
